dataset,synth,regime,alpha,seed,generation,n,wallclock_sec,peak_mem_mb,gen0_shared,mean_shift,var_ratio,w1,tv_cat,corr_frob,cat_support,coverage,c2st_auc,tstr_auc,trtr_auc,n_nan_metrics,ctgan_lost_support,status,error,run_ts,sampled_with_replacement,effective_pool_size
adult,gaussian_copula,fixed,0.01,1,6,500,9.8162,16.23,False,0.1273123447624654,0.6793327783008083,0.1676479834100691,0.0803225538971807,0.2289901285475396,0.5567010309278351,0.84675,0.951516921427328,0.3904894571490276,0.8860101403549858,0,,ok,,2026-07-20T17:07:03.966270+00:00,False,20000
adult,gaussian_copula,fixed,0.01,1,5,500,9.4408,16.23,False,0.0959820445468119,0.7286965702677154,0.1346135925678554,0.0618848811498065,0.2524705554258728,0.5876288659793815,0.81875,0.9451522609495676,0.4029948612428032,0.8860101403549858,0,,ok,,2026-07-20T17:07:03.966270+00:00,False,20000
adult,gaussian_copula,fixed,0.01,1,4,500,9.5984,16.23,False,0.1028120004020675,0.7320809537485364,0.1330450151355957,0.0734291044776119,0.1999509306659441,0.5876288659793815,0.851,0.9365399494640326,0.4474732247396233,0.8860101403549858,0,,ok,,2026-07-20T17:07:03.966270+00:00,False,20000
adult,gaussian_copula,fixed,0.01,1,3,500,8.7044,16.23,False,0.0852864037071167,0.7756024009257333,0.1218582882290749,0.0638660862354892,0.22172179236418,0.5979381443298969,0.8535,0.9614991933743076,0.4328177879229699,0.8860101403549858,0,,ok,,2026-07-20T17:07:03.966270+00:00,False,20000
adult,gaussian_copula,fixed,0.01,1,2,500,8.9634,16.23,False,0.064607789221569,0.8099208659307647,0.0932041977565573,0.0755768380320619,0.1491128506873396,0.6185567010309279,0.867,0.9548162890725296,0.5063435898236112,0.8860101403549858,0,,ok,,2026-07-20T17:07:03.966270+00:00,False,20000
adult,gaussian_copula,fixed,0.01,1,0,500,7.5075,16.11,True,0.0651390211089318,0.8321627701987566,0.0814834081590733,0.0622104754007739,0.137681135292803,0.711340206185567,0.86625,0.9146989190222112,0.6524711706266965,0.8860101403549858,0,,ok,,2026-07-20T17:07:03.966270+00:00,False,20000
adult,gaussian_copula,fixed,0.0,1,12,500,8.9993,16.23,False,0.1389901246747432,0.7540125648906785,0.1738413367835115,0.1273775566611387,0.1967345119667187,0.5154639175257731,0.789,0.9616401710682956,0.3396330172853636,0.8860101403549858,0,,ok,,2026-07-20T17:07:03.966270+00:00,False,20000
adult,gaussian_copula,fixed,0.0,1,11,500,8.6334,16.23,False,0.1124047039720773,0.7995491478963084,0.1607617140239322,0.1138555831951354,0.2570518195442967,0.5257731958762887,0.80075,0.9565335097066526,0.3966949041083963,0.8860101403549858,0,,ok,,2026-07-20T17:07:03.966270+00:00,False,20000
adult,gaussian_copula,fixed,0.0,1,10,500,7.5897,16.23,False,0.1382130327630024,0.8163584176302909,0.205425975813488,0.1258076285240464,0.2816136564341647,0.5257731958762887,0.79475,0.9540277355972708,0.381151143766531,0.8860101403549858,0,,ok,,2026-07-20T17:07:03.966270+00:00,False,20000
adult,gaussian_copula,fixed,0.0,1,9,500,9.3542,16.23,False,0.1089692005921732,0.899460088389542,0.1736445101586422,0.1087331398562742,0.207601358275429,0.5360824742268041,0.831,0.9516941155564924,0.3596996615467044,0.8860101403549858,0,,ok,,2026-07-20T17:07:03.966270+00:00,False,20000
adult,gaussian_copula,fixed,0.0,1,8,500,9.2015,16.23,False,0.1111868569423831,0.8525434028943938,0.1476282335074033,0.110334991708126,0.22424426991459,0.5360824742268041,0.83625,0.9529899151268202,0.4578539365077825,0.8860101403549858,0,,ok,,2026-07-20T17:07:03.966270+00:00,False,20000
adult,gaussian_copula,fixed,0.0,1,7,500,7.467,16.23,False,0.1101394624991147,0.7803271494890724,0.1408275237676674,0.1045302653399668,0.2686808907506727,0.5360824742268041,0.8645,0.9440230713812258,0.4978283967966591,0.8860101403549858,0,,ok,,2026-07-20T17:07:03.966270+00:00,False,20000
adult,gaussian_copula,fixed,0.0,1,6,500,9.6389,16.23,False,0.0976068362086971,0.6919730496917046,0.1691157267685736,0.1069242675511332,0.2550887950955166,0.5463917525773195,0.804,0.9481840733798256,0.4375970261847275,0.8860101403549858,0,,ok,,2026-07-20T17:07:03.966270+00:00,False,20000
adult,gaussian_copula,fixed,0.0,1,5,500,8.9466,16.23,False,0.1436983331220346,0.8419776876896782,0.18101390575557,0.0945717247097844,0.2559026348676676,0.5360824742268041,0.80575,0.933849277132914,0.4050417621548346,0.8860101403549858,0,,ok,,2026-07-20T17:07:03.966270+00:00,False,20000
adult,gaussian_copula,fixed,0.01,1,1,500,8.5941,16.17,False,0.0422384530496224,0.7556355943591818,0.0709477590222771,0.067068407960199,0.2103894270896034,0.6288659793814433,0.85975,0.9535189774840336,0.4577972894101528,0.8860101403549858,0,,ok,,2026-07-20T17:07:03.966270+00:00,False,20000
adult,gaussian_copula,fixed,0.01,1,12,500,8.515,16.23,False,0.1517263136102861,0.6673597620470875,0.2049976701389929,0.1044767827529021,0.2524056682897194,0.5360824742268041,0.8425,0.9598555576243804,0.3014783777897221,0.8860101403549858,0,,ok,,2026-07-20T17:07:03.966270+00:00,False,20000
adult,gaussian_copula,fixed,0.02,1,0,500,7.5075,16.11,True,0.0651390211089318,0.8321627701987566,0.0814834081590733,0.0622104754007739,0.137681135292803,0.711340206185567,0.86625,0.9146989190222112,0.6524711706266965,0.8860101403549858,0,,ok,,2026-07-20T17:07:03.966270+00:00,False,20000
adult,gaussian_copula,fixed,0.02,1,1,500,9.6124,16.17,False,0.0715053786010757,0.873291029921194,0.0824617070294722,0.0752657545605306,0.1703994625020143,0.6391752577319587,0.84825,0.9223952355011495,0.6356994008651533,0.8860101403549858,0,,ok,,2026-07-20T17:07:03.966270+00:00,False,20000
adult,gaussian_copula,fixed,0.02,1,2,500,7.5173,16.23,False,0.0826523920749814,1.0157360700541849,0.1036873907155164,0.0830773908236594,0.2064321902440917,0.6185567010309279,0.82725,0.9274087277432724,0.5412654764919134,0.8860101403549858,0,,ok,,2026-07-20T17:07:03.966270+00:00,False,20000
