dataset,synth,regime,alpha,seed,generation,n,wallclock_sec,peak_mem_mb,gen0_shared,mean_shift,var_ratio,w1,tv_cat,corr_frob,cat_support,coverage,c2st_auc,tstr_auc,trtr_auc,n_nan_metrics,ctgan_lost_support,status,error,run_ts
adult,gaussian_copula,fresh,0.0,2,10,2000,15.3886,39.65,False,0.0209225219342786,0.9202603068813154,0.0597131391780154,0.0844029850746268,0.1940474490752832,0.6701030927835051,0.887,0.9836139802063888,0.322574864974693,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,0.0,2,11,2000,15.1776,39.65,False,0.0224631853174362,0.9161254127028357,0.0609082614190192,0.1015489911553344,0.1850989205965824,0.6701030927835051,0.8775,0.9858929056661524,0.3821698408491925,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,0.0,2,12,2000,15.9562,39.65,False,0.0338244389689727,0.8990662840678806,0.0557905845984663,0.0911430002763958,0.1697237836176268,0.6597938144329897,0.88375,0.9853856416605776,0.3972862237536753,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,0.01,2,0,2000,12.5698,39.26,True,0.0346927483584357,1.2088185168821772,0.0527387800925328,0.0257745646766169,0.0798717127594514,0.8556701030927835,0.893,0.9673003694046022,0.7084978710788112,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,0.01,2,1,2000,16.0458,39.45,False,0.0229293509679424,1.0294868592743929,0.0447894522191985,0.0344911553344389,0.1133453784266461,0.8247422680412371,0.895,0.9756241184619948,0.5552043012980447,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,0.01,2,11,2000,16.7366,39.65,False,0.0583276452292046,0.9274976918405412,0.0835104609487659,0.0595183457711442,0.1605960699646462,0.7216494845360825,0.87125,0.9848050602249964,0.3470659163723618,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,0.01,2,2,2000,16.7491,40.02,False,0.0302637039842019,1.1582322457007557,0.0579303925817278,0.0326159134881149,0.1297919987837269,0.7938144329896907,0.88075,0.9679037591072952,0.4501717311838207,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,0.01,2,4,2000,14.9878,39.65,False,0.0233692713534857,0.9421005622342496,0.043463349665253,0.0456829740187949,0.1699617662196857,0.7628865979381443,0.89475,0.9814481409564676,0.4578805881804519,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,0.01,2,5,2000,14.4828,39.65,False,0.0304601622625657,0.9272222674632206,0.0536813002713547,0.0444902915975677,0.1592221192074532,0.7731958762886598,0.8845,0.9788468307548348,0.418062464702105,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,0.01,2,6,2000,16.4472,39.65,False,0.0336319049536022,0.8664720387219246,0.0601988836431706,0.0411462824765063,0.1586071399174623,0.7938144329896907,0.88425,0.9821416066642404,0.4097543548439759,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,0.01,2,7,2000,14.7973,39.65,False,0.034615966277574,1.0609090184251757,0.0575808193900928,0.0464737423991155,0.1396375741026709,0.7628865979381443,0.88325,0.9837607725665196,0.4581431710809224,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,0.01,2,8,2000,15.3084,39.65,False,0.0431741034385405,1.1084986241180843,0.0682134732108055,0.0508724778883361,0.1318204959407912,0.7319587628865979,0.89325,0.9847178524095688,0.4252431727462421,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,0.01,2,9,2000,15.5353,39.65,False,0.0379772294767532,0.95041983739388,0.0616607852073795,0.0523329187396351,0.1539148943109909,0.7216494845360825,0.88325,0.986389684663861,0.3610858763443687,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,0.01,2,3,2000,15.0459,39.65,False,0.0347149922931458,1.08041582724812,0.05493895109014,0.0305664040906578,0.1552072649169792,0.7835051546391752,0.87775,0.98160154607156,0.4146802592601286,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,0.05,2,3,2000,13.0144,39.65,False,0.0273438260571551,0.8921940970577283,0.0564925747062068,0.0382055693753454,0.1404101467162576,0.8556701030927835,0.88125,0.9748883656599964,0.5279638331884593,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,0.05,2,4,2000,12.5994,39.65,False,0.052894889191855,0.8613223419268565,0.0672330452431634,0.0445030749032614,0.1459185152855714,0.865979381443299,0.90825,0.9726499424806192,0.4728994121945727,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,0.05,2,5,2000,13.0989,39.65,False,0.0522256165283721,0.903610864907346,0.0632422656593613,0.0513122927031509,0.1639161472606378,0.8041237113402062,0.89325,0.976722110848264,0.4544901544852897,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,0.1,2,12,2000,15.6711,39.65,False,0.0318016567163517,0.9473279380483464,0.0498837520175289,0.0337976437258153,0.1607298821298954,0.8144329896907216,0.887,0.9757435058015652,0.4741111945810756,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,0.2,2,0,2000,12.5698,39.26,True,0.0346927483584357,1.2088185168821772,0.0527387800925328,0.0257745646766169,0.0798717127594514,0.8556701030927835,0.893,0.9673003694046022,0.7084978710788112,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,0.2,2,1,2000,16.1187,39.45,False,0.0266324326396748,1.0279438019542912,0.0423506816880541,0.0283480168601437,0.1061340003229554,0.8556701030927835,0.899,0.9757395277985808,0.5769306596252926,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,0.2,2,2,2000,14.7672,40.02,False,0.0365814082942953,0.9553692185143978,0.0488498802934091,0.0301077943615257,0.1232780263092947,0.865979381443299,0.90575,0.9738383967472573,0.5765890395995994,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,0.2,2,3,2000,16.6109,39.65,False,0.031823009467642,1.0966460970074583,0.0567250642751508,0.0318054864566058,0.1394200611743994,0.845360824742268,0.90775,0.9756298840913208,0.5889971470580947,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,0.2,2,4,2000,16.2425,39.65,False,0.0385671190188461,0.9944381372315054,0.0447951482694706,0.0294675580431177,0.1313477799105258,0.8350515463917526,0.90775,0.9739091480503383,0.5210908487007162,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,0.1,2,11,2000,16.889,39.65,False,0.0287812830324763,0.924684869285424,0.0478246751274402,0.0385610834715312,0.1619059831387374,0.8144329896907216,0.876,0.9783116892283448,0.3838214905713397,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,0.2,2,5,2000,15.7469,39.65,False,0.0325325747925122,0.9427376485422668,0.0437701888377744,0.036415215588723,0.1362096735021625,0.845360824742268,0.896,0.9750016239949684,0.5851653708424538,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,0.2,2,7,2000,15.2151,39.65,False,0.0216191478698995,0.9578573132205828,0.0337437804863265,0.0307891445550027,0.139528452407109,0.8144329896907216,0.88325,0.9783699395220472,0.5472132250517069,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,0.2,2,8,2000,15.4007,39.65,False,0.0295804399638181,0.9468905514134226,0.035232990696466,0.0254264096185738,0.1626894241972517,0.865979381443299,0.8875,0.974139448098121,0.5634443231806087,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,0.2,2,9,2000,15.7529,39.65,False,0.0298264281912925,0.8615155029533508,0.0506754084532364,0.0359715312327252,0.1730669280637087,0.865979381443299,0.87125,0.9720146556289956,0.5740112032748317,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,0.2,2,10,2000,15.0071,39.65,False,0.0354197053005713,0.8342192800932628,0.0522605006494951,0.0372714552238806,0.1346308439713471,0.845360824742268,0.88525,0.9775253091383632,0.5694289841431399,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,0.2,2,11,2000,14.8666,39.65,False,0.0285902660685698,0.9761625402823444,0.0518666737590135,0.0295716210613598,0.1340012715935009,0.845360824742268,0.89325,0.9748268101138144,0.5798871267241468,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,0.2,2,12,2000,15.3159,39.65,False,0.029494163244147,0.8913486010369391,0.0535633096594514,0.0312134121061359,0.1500680056229527,0.7938144329896907,0.8865,0.973584066681446,0.5573795105087578,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,0.2,2,6,2000,14.818,39.65,False,0.0416352810896144,0.968332004140402,0.0613171963818748,0.0290257393587617,0.1593841343688829,0.8556701030927835,0.893,0.9756534224839802,0.5763835955250367,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,0.1,2,10,2000,15.2086,39.65,False,0.0346338774828184,0.8413836580234696,0.0513084147902177,0.0374150773908236,0.1724821493526191,0.8350515463917526,0.88725,0.973814059041498,0.4913142100424551,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,0.1,2,9,2000,15.0006,39.65,False,0.0303011696243739,0.9189520405341765,0.0478365639910375,0.0386140478164731,0.1573327931421164,0.7835051546391752,0.8855,0.9795027321219246,0.4806315771115828,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,0.1,2,8,2000,24.1201,39.65,False,0.0325477327878804,1.0486177329656805,0.0577917116896518,0.0361794499723604,0.1579568966047859,0.8247422680412371,0.881,0.9766716866229328,0.5471008815311186,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,0.05,2,6,2000,13.4621,39.65,False,0.0477194638855857,0.9736604877884604,0.065223654396424,0.0432702459922609,0.165695994097573,0.7835051546391752,0.8975,0.9731604442386232,0.416390424647362,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,0.05,2,7,2000,13.3436,39.65,False,0.0417347660531894,0.8619158533570651,0.0658661904845032,0.0496369195688225,0.152420649136362,0.7938144329896907,0.88525,0.9781985355184512,0.4707117130855975,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,0.05,2,8,2000,13.6702,39.65,False,0.0561578057195247,0.9287149470272222,0.0684519054771931,0.0502999585406301,0.1944228451168585,0.7835051546391752,0.892,0.9817011626462974,0.4194979834551137,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,0.05,2,9,2000,14.3338,39.65,False,0.0600728271329788,0.8466346865783705,0.074417089520839,0.0523005804311774,0.1622942032106139,0.7835051546391752,0.89425,0.9752619368152682,0.4020789025883658,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,0.05,2,10,2000,12.8977,39.65,False,0.0733231749570263,0.928026825813595,0.0875200088013222,0.0465259121061359,0.1550457966133882,0.7835051546391752,0.88475,0.9772527203088536,0.4568496306727249,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,0.05,2,11,2000,13.7802,39.65,False,0.0617356899137111,1.0412191345918735,0.0776021445488181,0.0471294914317302,0.1770798153598089,0.7731958762886598,0.88725,0.9839268620661282,0.496381437165715,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,0.05,2,12,2000,13.1588,39.65,False,0.0478298567416908,1.015556448842695,0.0707566372172359,0.0491873618021006,0.1584490672943039,0.7628865979381443,0.8885,0.979245667179062,0.5180714731641587,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,0.1,2,0,2000,12.5698,39.26,True,0.0346927483584357,1.2088185168821772,0.0527387800925328,0.0257745646766169,0.0798717127594514,0.8556701030927835,0.893,0.9673003694046022,0.7084978710788112,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,0.1,2,1,2000,13.9273,39.45,False,0.0256707669061345,1.0019182694346336,0.038571985723786,0.0276614496959646,0.1170554832030567,0.845360824742268,0.89025,0.9778651347683172,0.5231366022467656,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,0.1,2,2,2000,13.0933,40.02,False,0.0257581935153801,1.0578631805701428,0.043788663189293,0.0322363875069098,0.1318727623521877,0.7938144329896907,0.891,0.9792310579181012,0.4651534133220073,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,0.1,2,3,2000,12.7747,39.65,False,0.0381086973448382,1.0419136045009465,0.0515441906945198,0.0443275635710337,0.1442370879538829,0.8350515463917526,0.89275,0.97576266569094,0.4919743060828885,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,0.1,2,4,2000,13.9666,39.65,False,0.0322917246544972,0.9184712295093564,0.0511093957568179,0.0434968214483139,0.1292482500960408,0.7938144329896907,0.90875,0.9772783039530474,0.5811954189806853,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,0.1,2,5,2000,13.139,39.65,False,0.0437200580749713,0.9617614045467654,0.0606581867361043,0.0355744886677722,0.1365884735080489,0.8041237113402062,0.88475,0.9780242965127284,0.4735341350558597,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,0.1,2,6,2000,15.6555,39.65,False,0.0459402137770139,0.9799742342691106,0.0672398482216066,0.0366794845218352,0.1519888306068757,0.8144329896907216,0.8935,0.9789313205682232,0.4233630332842348,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,0.1,2,7,2000,32.6894,39.65,False,0.0317973504320079,0.9412946359440324,0.0488767999736098,0.0416332918739635,0.1399400724737292,0.7525773195876289,0.894,0.9796085632013244,0.5006278386653944,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,0.0,2,8,2000,13.3361,39.65,False,0.0318550565039197,0.9215854109002732,0.0572382824308176,0.0947035309563294,0.1746060601663169,0.711340206185567,0.90175,0.9846436226038778,0.3245429254528129,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,0.35,2,0,2000,12.5698,39.26,True,0.0346927483584357,1.2088185168821772,0.0527387800925328,0.0257745646766169,0.0798717127594514,0.8556701030927835,0.893,0.9673003694046022,0.7084978710788112,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,0.0,2,7,2000,13.0989,39.65,False,0.0224584165994,0.8787408038408692,0.0551381519348471,0.0724565367606412,0.1686037170862995,0.7216494845360825,0.89675,0.979795651966688,0.4155184592828661,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fresh,0.0,2,5,2000,13.5465,39.65,False,0.0152550141304395,0.9312963060866756,0.0466510684714194,0.0725770798783858,0.1752583264791483,0.7628865979381443,0.8925,0.981874716526506,0.378457226786262,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.35,2,6,2000,14.5679,39.65,False,0.0304032446809277,0.9189304504409036,0.0474893238410143,0.0404535655058043,0.1427615923784055,0.7628865979381443,0.90025,0.971701837894304,0.6026409676792904,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.35,2,7,2000,13.9992,39.65,False,0.0282389738163325,1.0701109932934971,0.0484725379273872,0.0406385779436152,0.1384005541127263,0.7525773195876289,0.89975,0.9698759075243996,0.6059171892864079,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.35,2,8,2000,13.6268,39.65,False,0.0301925691937659,1.0324818583696047,0.0481790628609381,0.0432310668877832,0.1287265980508906,0.7731958762886598,0.906,0.9773816364055726,0.6118008492606308,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.35,2,9,2000,14.6082,39.65,False,0.0371330312827822,1.002160993733629,0.0550393829231885,0.0322282338308457,0.1559345985656528,0.7731958762886598,0.8985,0.9737637135662262,0.58756631611467,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.35,2,10,2000,14.0993,39.65,False,0.0216091457823411,0.9408611127926968,0.0419481716466973,0.0361238944168048,0.1313365533276122,0.7525773195876289,0.897,0.970139590847228,0.6236722844764793,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.35,2,11,2000,15.6695,39.65,False,0.0227314118462888,1.0022933141291377,0.0466041398996549,0.0347459231619679,0.142813058871136,0.7525773195876289,0.8915,0.975692634388399,0.6521633815065322,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.35,2,5,2000,14.5012,39.65,False,0.0316497214095221,1.0012520920001375,0.0489127903613632,0.0368003385848535,0.1332596681882484,0.7731958762886598,0.905,0.96718701769456,0.5878345374993952,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.35,2,12,2000,14.0749,39.65,False,0.0328390406711165,1.0790847412685158,0.049354520279397,0.0395782891100055,0.1449994768153795,0.7422680412371134,0.9005,0.9732654765674238,0.5694992685050136,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.5,2,1,2000,14.9964,39.45,False,0.0278097563323598,1.1375012293202498,0.0425339093635255,0.0317305486456605,0.1161314176482464,0.8762886597938144,0.90025,0.9682583374358176,0.5775834780872111,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.5,2,2,2000,14.8688,40.02,False,0.0320248567812404,1.0411711086203788,0.0427405863933965,0.0250280541735765,0.1147528984890635,0.8556701030927835,0.8965,0.9737423295501828,0.6289212871531857,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.5,2,3,2000,15.6714,39.65,False,0.0267221856562665,1.0871181596379988,0.0459761234457815,0.0338594181868435,0.1340149758383276,0.8556701030927835,0.88675,0.9695504841552508,0.6807319421313182,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.5,2,4,2000,13.7716,39.65,False,0.0247420265311529,1.000321571560509,0.0430920946769492,0.0303308112216694,0.1112475271112526,0.845360824742268,0.8985,0.9686843741304516,0.6465086046547917,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.5,2,5,2000,15.1428,39.65,False,0.0297250725988916,0.965691331720832,0.0615938443538726,0.0327075386954118,0.111166882003098,0.845360824742268,0.89775,0.9678634756395724,0.5871857839912418,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.5,2,6,2000,14.7092,39.65,False,0.0338939141653061,0.89001707366568,0.0481112933289251,0.0384599226091763,0.1225848569787697,0.7938144329896907,0.9085,0.972155782484876,0.5861899358825664,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.5,2,0,2000,12.5698,39.26,True,0.0346927483584357,1.2088185168821772,0.0527387800925328,0.0257745646766169,0.0798717127594514,0.8556701030927835,0.893,0.9673003694046022,0.7084978710788112,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.5,2,7,2000,14.1466,39.65,False,0.022275146981246,1.002382039310679,0.0444259357087715,0.0355423576561636,0.1222532119958713,0.7835051546391752,0.90725,0.9698248178610696,0.6436590392835819,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.35,2,4,2000,14.0248,39.65,False,0.0186871276787863,0.9415835554330972,0.0347713633497054,0.0336985903814262,0.1422066656433089,0.7628865979381443,0.90175,0.9725959154400856,0.6306374516254111,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.35,2,2,2000,15.3878,40.02,False,0.0205705331597041,0.9337562533277688,0.0344555352116055,0.034365222498618,0.1332911410090269,0.8041237113402062,0.887,0.9770524330335878,0.617970891783981,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.2,2,1,2000,14.1437,39.45,False,0.0332897000811975,1.1533127636290164,0.046164045138062,0.0366230997788833,0.1068167534869556,0.8144329896907216,0.8995,0.9703026765945832,0.5422077917820535,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.2,2,2,2000,15.385,40.02,False,0.0419308125273452,1.0953115046517374,0.0495716717365592,0.0416748548922056,0.1251546606130834,0.7835051546391752,0.9065,0.9711042498209634,0.594396192423372,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.2,2,3,2000,17.9023,39.65,False,0.0421810059004927,0.9731407049230364,0.0636869871275898,0.0425000690989497,0.1435103007921485,0.7835051546391752,0.89,0.9720165186303932,0.5814837028791543,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.2,2,4,2000,15.5256,39.65,False,0.0299136800785945,0.9676331624338944,0.0545035548874918,0.046856585129906,0.1536029968771295,0.7938144329896907,0.9005,0.9764416520753496,0.5382223996523546,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.2,2,5,2000,14.4074,39.65,False,0.0386914425032587,0.9571191355297688,0.0623018691430229,0.0392089897733554,0.1555134873288648,0.7835051546391752,0.88675,0.9726483269794074,0.5584741632194329,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.2,2,6,2000,14.1428,39.65,False,0.0451305097937252,0.9788558789281686,0.0575699203800639,0.0411613114980652,0.1410684390221981,0.7731958762886598,0.89175,0.9686513609806836,0.4764895859162726,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.35,2,3,2000,13.7837,39.65,False,0.0225497819528259,0.9726861421433391,0.037258355721294,0.0328419707020453,0.1417415681644721,0.7938144329896907,0.8945,0.9702127687771296,0.5667766345933073,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.2,2,7,2000,15.2129,39.65,False,0.037065471472463,1.0260219765631782,0.057803712944617,0.0489070619126589,0.1622225736088108,0.7525773195876289,0.889,0.9755791341782456,0.5022375931382532,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.2,2,9,2000,14.9839,39.65,False,0.0556238942269113,1.0300007281468844,0.0725107886692601,0.0468080776672194,0.145498162454946,0.7628865979381443,0.88325,0.977152634608764,0.5689912476300336,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.2,2,10,2000,15.9854,39.65,False,0.0486338799988667,0.9927266282491436,0.0584353071155349,0.0564028468767274,0.1549328140846338,0.7731958762886598,0.891,0.9758705915219114,0.4877331169029563,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.2,2,11,2000,13.9404,39.65,False,0.0412548058251013,1.047339108663888,0.0649902788509698,0.0533769347705914,0.1656488606509475,0.7731958762886598,0.88675,0.9711210348335564,0.5765204598957562,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.2,2,12,2000,14.6703,39.65,False,0.0584700877757281,1.0161801867212656,0.0735390378471716,0.0518886124930901,0.1498519715119538,0.7525773195876289,0.887,0.9741257028378086,0.6101345788176833,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.35,2,0,2000,12.5698,39.26,True,0.0346927483584357,1.2088185168821772,0.0527387800925328,0.0257745646766169,0.0798717127594514,0.8556701030927835,0.893,0.9673003694046022,0.7084978710788112,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.35,2,1,2000,14.2088,39.45,False,0.0223017161833767,1.0394587141277556,0.0310690554884521,0.0237673783858485,0.0795520187626616,0.845360824742268,0.90725,0.9715128366275056,0.6309796617250378,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.2,2,8,2000,16.2103,39.65,False,0.0415093624809005,0.9835969166421916,0.060304165518322,0.046524080983969,0.1368540777254013,0.7628865979381443,0.897,0.9753080820998886,0.5263063810726312,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.5,2,8,2000,13.5043,39.65,False,0.0151077860360883,0.9520061817507272,0.0329275651616175,0.0374528745163073,0.1471304330896561,0.8144329896907216,0.899,0.9717648750665976,0.5991159971272579,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.5,2,9,2000,14.3544,39.65,False,0.0344198703409039,0.9561657885055068,0.0471990825143624,0.0391121475953565,0.1190449620424377,0.8247422680412371,0.89975,0.972533094267954,0.5659149955226501,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,0.5,2,10,2000,13.6262,39.65,False,0.0320537827918052,0.8807175486546669,0.0441291394099729,0.0357684494195688,0.1058200184003583,0.7835051546391752,0.90575,0.9664431688239876,0.6417777852374779,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,1.0,2,4,2000,14.4709,39.65,False,0.0149255106941552,0.8897564211750141,0.0315994741103424,0.0264044016030956,0.1036486232691877,0.8969072164948454,0.89075,0.9681358203438992,0.7042488470283155,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,1.0,2,5,2000,15.1395,39.65,False,0.0184370382376823,0.8747870201120554,0.0348820638579986,0.0290747305140962,0.1072872730342567,0.9072164948453608,0.8935,0.9684313366906104,0.724218522473228,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
adult,gaussian_copula,fixed,1.0,2,6,2000,15.7608,39.65,False,0.0267718456962611,0.9018024541127304,0.047163535041238,0.0260192440574903,0.0983153117587925,0.9072164948453608,0.88825,0.9709629069649208,0.7008665104587982,0.8963856398033977,0,,ok,,2026-07-20T16:41:33.067887+00:00
